"2016-07-16 at 12:24"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2016-07-16 12:26:10 423.74 23.93 19.99 50.34 97.98 0.0761 0.1241
2016-07-16 12:26:11 422.62 24.05 20.06 50.34 97.96 0.0760 0.1245
2016-07-16 12:26:12 421.64 24.16 20.14 50.37 97.96 0.0758 0.1248
2016-07-16 12:26:13 423.18 24.18 20.15 50.34 97.96 0.0760 0.1249
2016-07-16 12:26:14 423.37 24.18 20.15 50.34 97.98 0.0761 0.1249
2016-07-16 12:26:15 424.47 24.22 20.18 50.34 97.96 0.0762 0.1250
2016-07-16 12:26:16 425.43 24.26 20.21 50.34 97.96 0.0763 0.1252
2016-07-16 12:26:17 427.33 24.21 20.17 50.34 97.98 0.0766 0.1250
2016-07-16 12:26:18 427.73 24.19 20.16 50.34 97.96 0.0766 0.1249
2016-07-16 12:26:19 429.31 24.23 20.18 50.34 97.94 0.0768 0.1250
2016-07-16 12:26:20 429.15 24.27 20.21 50.34 97.96 0.0768 0.1252
2016-07-16 12:26:21 429.81 24.30 20.23 50.34 97.96 0.0769 0.1253
2016-07-16 12:26:22 432.76 24.33 20.26 50.34 97.98 0.0773 0.1254
2016-07-16 12:26:23 431.58 24.38 20.29 50.34 97.96 0.0771 0.1256
2016-07-16 12:26:24 431.51 24.40 20.30 50.34 97.98 0.0771 0.1256
2016-07-16 12:26:25 432.41 24.36 20.27 50.34 97.96 0.0772 0.1255
2016-07-16 12:26:26 428.78 24.39 20.29 50.34 97.96 0.0768 0.1256
2016-07-16 12:26:27 427.09 24.41 20.30 50.34 97.94 0.0765 0.1256
2016-07-16 12:26:28 427.29 24.45 20.33 50.34 97.95 0.0766 0.1258
2016-07-16 12:26:29 424.03 24.47 20.34 50.34 97.96 0.0761 0.1258
2016-07-16 12:26:30 423.20 24.50 20.37 50.34 97.96 0.0760 0.1260
2016-07-16 12:26:31 426.79 24.48 20.35 50.34 97.96 0.0765 0.1259
2016-07-16 12:26:32 425.95 24.50 20.36 50.34 97.96 0.0764 0.1260
2016-07-16 12:26:33 425.92 24.51 20.37 50.34 97.94 0.0764 0.1260
